Summary data collected by the Greenhouse Gas Reporting Program for 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 9/26/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab),,,,,,,,,,,,,,Total Facility Emissions by Gas,,,,,,,,,,,,Emissions by Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? ,Date
1005310,110012141805,AES - PUERTO RICO COGENERATION PLANT,GUAYAMA,PR,00785,"KM 142, RTE. #3 BO. JOBOS",GUAYAMA MUNICIPIO,17.95,-66.15,221112,C,Power Plants,"2,478,454.07","2,462,577.70","5,807.25","10,069.12",,,,,,,,,,"2,478,454.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1001444,110000522113,AES Alamitos,LONG BEACH,CA,90803,690 N STUDEBAKER ROAD,Los Angeles,33.77,-118.10,221112,D,Power Plants,"591,937.06","591,335.90",274.25,326.91,,,,,,,,,,,"591,937.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1005972,110027164164,AES HAWAII INC,KAPOLEI,HI,96707,91-086 KAOMI LP,HONOLULU COUNTY,21.30,-158.11,221112,C,Power Plants,"1,473,806.46","1,462,442.60","4,153.75","7,210.11",,,,,,,,,,"1,473,806.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1001447,110002921713,AES Huntington Beach,HUNTINGTON BEACH,CA,92646,21730 NEWLAND ST,Orange,33.64,-117.98,221112,D,Power Plants,"256,547.50","256,287.20",118.75,141.55,,,,,,,,,,,"256,547.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1001450,110014322170,AES Redondo Beach,REDONDO BEACH,CA,90277,1100 N HARBOR DRIVE,Los Angeles,33.85,-118.40,221112,D,Power Plants,"352,462.04","352,104.20",163.25,194.59,,,,,,,,,,,"352,462.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1001223,110000551055,AES Warrior Run,CUMBERLAND,MD,21502,11600 MEXICO FARMS RD SE,Allegany,39.59,-78.75,221112,"C,D,PP","Power Plants,Suppliers of CO2","1,233,626.17","1,223,740.00","3,616.25","6,269.92",,,,,,,,,,196.70,"1,233,429.47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1003853,110000438884,AFTON CHEMICAL CORP,SAUGET,IL,62201,501 MONSANTO AVE.,ST. CLAIR COUNTY,38.60,-90.17,324191,C,Petroleum and Natural Gas Systems,"49,646.61","49,595.10",23.50,28.01,,,,,,,,,,"49,646.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1007551,110007383919,AG Energy,Ogdensburg,NY,13669,21 Entrance Avenue,ST. LAWRENCE COUNTY,44.73,-75.44,221112,"C,D",Power Plants,"8,104.12","8,095.90",3.75,4.47,,,,,,,,,,"8,104.12",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1002069,110018869303,AG PROCESSING INC,EMMETSBURG,IA,50536,4739 380TH ST,PALO ALTO COUNTY,43.10,-94.65,311222,C,Other,"23,269.51","23,245.40",11.00,13.11,,,,,,,,,,"23,269.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1002070,110000414365,AG PROCESSING INC A COOP-MANNING,MANNING,IA,51455,1000 300TH STREET,CARROLL COUNTY,41.92,-95.07,311222,C,Other,"18,791.88","18,772.70",8.75,10.43,,,,,,,,,,"18,791.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1006054,110011273022,AG PROCESSING INC-EAGLE GROVE,EAGLE GROVE,IA,50533,500 NORTH COMMERCIAL AVENUE,WRIGHT COUNTY,42.67,-93.90,311222,C,Other,"108,347.06","107,572.30",284.25,490.51,,,,,,,,,,"108,347.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1002408,110018868126,AG PROCESSING INC-SHELDON,SHELDON,IA,51201,804 2ND AVE,O'BRIEN COUNTY,43.18,-95.86,311222,C,Other,"26,328.90","26,301.50",12.50,14.90,,,,,,,,,,"26,328.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1002291,110000427093,AG PROCESSING INCORPORATED A COOPERATIVE,DAWSON,MN,56232,800 DIAGONAL STREET,LAC QUI PARLE COUNTY,44.93,-96.06,311222,C,Other,"34,376.92","34,341.30",16.25,19.37,,,,,,,,,,"34,376.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1007333,110003253121,AGC FLAT GLASS N AMERICA INC,RICHMOND,KY,40475,201 DUNCANNON LANE,MADISON COUNTY,37.70,-84.27,327211,"C,N",Minerals,"187,268.06","187,202.00",30.00,36.06,,,,,,,,,,"93,667.06",,,,,,,,,"93,601.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1004631,110000445322,AGC FLAT GLASS NORTH AMERICA SPRING HILL PLANT,SPRING HILL,KS,66083,20400 NORTH WEBSTER STREET,JOHNSON COUNTY,38.76,-94.82,327211,"C,N",Minerals,"107,440.61","107,360.60",36.50,43.51,,,,,,,,,,"77,565.31",,,,,,,,,"29,875.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1005824,110000546080,AGC-GREENLAND FLATGLASS PLANT,CHURCH HILL,TN,37642,600 AFG ROAD,HAWKINS COUNTY,36.50,-82.78,327211,"C,N",Minerals,"133,064.27","132,919.60",66.00,78.67,,,,,,,,,,"72,677.17",,,,,,,,,"60,387.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1002067,110000448472,AGP SOY/CORN PROCESSING,HASTINGS,NE,68901,2801 E 7TH ST,ADAMS COUNTY,40.59,-98.34,311222,C,Other,"199,879.74","198,396.10",543.75,939.89,,,,,,,,,,"199,879.74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1005284,110000427020,AGRI ENERGY LLC,LUVERNE,MN,56156,502 SOUTH WALNUT AVENUE,ROCK COUNTY,43.65,-96.22,325199,"C,II","Chemicals,Waste","39,921.45","39,561.60",337.50,22.35,,,,,,,,,,"39,602.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.75,,,N,N,N,2017
1002380,110056955576,AGRIUM US BORGER NITROGEN OPERATIONS,BORGER,TX,79007,9201 FM 1551,HUTCHINSON COUNTY,35.64,-101.42,325311,"C,G,PP","Chemicals,Suppliers of CO2","852,522.16","852,058.00",211.75,252.41,,,,,,,,,,"450,002.06",,,,"402,520.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,N,2017
1004236,110007030186,AGRIUM US INC - KFO,KENNEWICK,WA,99337,227515 E BOWLES ROAD,BENTON COUNTY,46.17,-119.02,325311,"C,U,V",Chemicals,"144,289.99","10,992.40",1.00,"133,296.59",,,,,,,,,,"1,861.79",,,,,,,,,,,,,,,,"9,132.80","133,295.40",,,,,,,,,,,,,,,,,,,,N,N,N,2017
1006430,110018885731,"AIR LIQUID LARGE INDUSTRIES US, LP",EL SEGUNDO,CA,90245,324 W EL SEGUNDO BLVD,LOS ANGELES COUNTY,33.91,-118.40,325120,P,Chemicals,"629,814.30","629,814.30",,,,,,,,,,,,,,,,,,,,,,,"629,814.30",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1003724,110005191078,AIR LIQUIDE - CORPUS CHRISTI SMR,CORPUS CHRISTI,TX,78407,5880 UP RIVER ROAD,NUECES COUNTY,27.81,-97.47,325120,P,Chemicals,"375,203.20","375,203.20",,,,,,,,,,,,,,,,,,,,,,,"375,203.20",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1003730,110005184497,AIR LIQUIDE - FREEPORT HYCO PLANT,FREEPORT,TX,77541,2398 VICTORIA ROAD,BRAZORIA COUNTY,28.98,-95.38,325120,"C,P",Chemicals,"187,348.44","187,345.70",1.25,1.49,,,,,,,,,,"2,478.24",,,,,,,,,,,"184,870.20",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1003780,110014407846,AIR LIQUIDE - PORT NECHES ASU COGENERATION PLANT,PORT NECHES,TX,77651,2121 PARK STREET,JEFFERSON COUNTY,29.98,-93.95,325120,C,Chemicals,"195,211.56","195,009.90",92.00,109.66,,,,,,,,,,"195,211.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1003910,110056955610,AIR LIQUIDE AMERICA CORP,LONGVIEW,TX,75602,2292 Callahan Rd,HARRISON COUNTY,32.45,-94.69,325120,P,Chemicals,"440,288.70","440,288.70",,,,,,,,,,,,,,,,,,,,,,,"440,288.70",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1006115,110021175011,AIR LIQUIDE AMERICA CORP.,GEISMAR,LA,70734,36597 HWY 30,ASCENSION PARISH,30.21,-90.99,325120,C,Chemicals,"325,216.48","324,881.10",153.00,182.38,,,,,,,,,,"325,216.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1003591,110021175011,AIR LIQUIDE GEISMAR UTILITY SERVICES,GEISMAR,LA,70734,36183 HWY 30,ASCENSION PARISH,30.21,-90.99,221330,C,Power Plants,243.00,243.00,,,,,,,,,,,,243.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1003748,110041623641,AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT,RODEO,CA,94572,1391 SAN PABLO AVE,CONTRA COSTA COUNTY,38.05,-122.26,325120,P,Chemicals,"836,849.50","836,849.50",,,,,,,,,,,,,,,,,,,,,,,"836,849.50",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1003013,110017619861,AIR PRODUCTS & CHEMICAL INC - LAKE CHARLES FACILITY,WESTLAKE,LA,70669,102 TROUSDALE RD,CALCASIEU PARISH,30.24,-93.28,325120,P,Chemicals,"754,846.60","754,846.60",,,,,,,,,,,,,,,,,,,,,,,"754,846.60",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1002754,110022828813,AIR PRODUCTS & CHEMICALS INC - CONVENT SMR,CONVENT,LA,70723,10759 CONVENT WAY,ST. JAMES PARISH,30.11,-90.88,325120,P,Chemicals,"701,382.50","701,382.50",,,,,,,,,,,,,,,,,,,,,,,"701,382.50",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1002698,110006020304,AIR PRODUCTS & CHEMICALS INC - Geismar SMR,GEISMAR,LA,70734,8013 HWY 3251,ASCENSION PARISH,30.18,-90.99,325120,"P,PP","Chemicals,Suppliers of CO2","53,144.00","53,144.00",,,,,,,,,,,,,,,,,,,,,,,"53,144.00",,,,,,,,,,,,,,,,,,,,,,,,,,N,Y,N,2017
1003009,110000449113,AIR PRODUCTS & CHEMICALS INC - INDUSTRIAL GAS PRODUCTION FACILITY,NEW ORLEANS,LA,70129,14700 INTRACOASTAL DRIVE,ORLEANS PARISH,30.03,-89.90,325120,"C,P",Chemicals,"288,393.24","288,390.50",1.25,1.49,,,,,,,,,,"3,061.14",,,,,,,,,,,"285,332.10",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1002121,110000483227,AIR PRODUCTS & CHEMICALS INC MARTINEZ WATERFRONT ROAD,MARTINEZ,CA,94553,110 WATERFRONT RD,CONTRA COSTA COUNTY,38.03,-122.08,325120,P,Chemicals,"776,437.60","776,437.60",,,,,,,,,,,,,,,,,,,,,,,"776,437.60",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1002122,110070131948,"AIR PRODUCTS & CHEMICALS, INC, Tesoro Martinez",MARTINEZ,CA,94553,,CONTRA COSTA COUNTY,38.03,-122.07,325120,P,Chemicals,"232,285.02","232,264.20",9.50,11.32,,,,,,,,,,,,,,,,,,,,,"232,285.02",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1010475,110055376301,AJAX PLANT,Wheeler,TX,79014,16600 CR N,WHEELER COUNTY,35.55,-100.12,211112,"C,W-PROC",Petroleum and Natural Gas Systems,"60,360.97","56,102.00","4,232.75",26.22,,,,,,,,,,"45,827.83",,,,,,,,,,,,,,,,,,,14533.146,,,,,,,,,,,,,,,,,,N,N,N,2017
1005809,110063668277,AIR PRODUCTS AND CHEMICALS INC - CATLETTSBURG HYDROGEN PLANT,CATLETTSBURG,KY,41129,11631 US Route 23 ,BOYD COUNTY,38.38,-82.60,325120,P,Chemicals,"176,811.40","176,811.40",,,,,,,,,,,,,,,,,,,,,,,"176,811.40",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1002727,110033135328,AIR PRODUCTS AND CHEMICALS INC - GARYVILLE,GARYVILLE,LA,70051,4663 W AIRLINE HWY ,ST. JOHN THE BAPTIST PARISH,30.06,-90.59,325120,P,Chemicals,"890,023.70","890,023.70",,,,,,,,,,,,,,,,,,,,,,,"890,023.70",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1002123,110000750358,AIR PRODUCTS AND CHEMICALS INCORPORATED,SACRAMENTO,CA,95826,5025 83RD STREET,SACRAMENTO COUNTY,38.53,-121.40,325120,P,Chemicals,"46,574.10","46,574.10",,,,,,,,,,,,,,,,,,,,,,,"46,574.10",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1002430,110012710423,AIR PRODUCTS BAYTOWN PLANT,BAYTOWN,TX,77520,5503 WEST BAKER ROAD,HARRIS COUNTY,29.76,-95.02,325120,"C,P",Chemicals,"361,040.26","360,768.80",87.00,184.46,,,,,,,,,,"95,113.46",,,,,,,,,,,"265,926.80",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1002257,110002305443,AIR PRODUCTS CARSON HYDROGEN PLANT,CARSON,CA,90810,23300 SOUTH ALAMEDA STREET,LOS ANGELES COUNTY,33.81,-118.23,325120,P,Chemicals,"612,023.40","612,023.40",,,,,,,,,,,,,,,,,,,,,,,"612,023.40",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1002435,110000476084,AIR PRODUCTS WILMINGTON HYDROGEN PLANT,WILMINGTON,CA,90744,700 HENRY FORD AVENUE,LOS ANGELES COUNTY,33.78,-118.24,325120,P,Chemicals,"747,630.65","746,995.90",187.75,447.00,,,,,,,,,,,,,,,,,,,,,"747,630.65",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1003418,110000384487,AK STEEL,ZANESVILLE,OH,43701,1724 LINDEN AVENUE,MUSKINGUM COUNTY,39.96,-82.00,331111,C,Metals,"17,718.73","17,700.10",8.50,10.13,,,,,,,,,,"17,718.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1003417,110000384673,AK STEEL CORP *,COSHOCTON,OH,43812,17400 STATE ROUTE 16,COSHOCTON COUNTY,40.21,-81.89,331221,C,Metals,"41,571.44","41,528.70",19.50,23.24,,,,,,,,,,"41,571.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1006530,110000391898,AK STEEL CORP MANSFIELD WORKS,MANSFIELD,OH,44903,913 BOWMAN STREET,RICHLAND COUNTY,40.79,-82.52,331111,"C,Q",Metals,"140,001.84","139,931.70",32.00,38.14,,,,,,,,,,"68,054.34",,,,,,,,,,,,"71,947.50",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1003129,110033247172,AKER PLANT,STREETMAN,TX,75859,261 FCR 181,FREESTONE COUNTY,31.91,-96.23,211111,"C,PP,W-PROC","Petroleum and Natural Gas Systems,Suppliers of CO2","37,900.46","37,339.30",540.00,21.16,,,,,,,,,,"36,999.16",,,,,,,,,,,,,,,,,,,901.298,,,,,,,,,,,,,,,,,,N,N,N,2017
1002903,110070828184,AK STEEL CORP/BUTLER WORKS,BUTLER,PA,16003,1 ARMCO DR,BUTLER COUNTY,40.83,-79.94,331111,"C,Q,TT","Metals,Waste","275,177.92","270,719.40","4,357.50",101.02,,,,,,,,,,"179,767.67",,,,,,,,,,,,"91,137.50",,,,,,,,,,,,,,,,,,,,,,,,"4,272.75",N,N,N,2017
1000214,110000592788,AK STEEL CORPORATION,ROCKPORT,IN,47635,6500 N US HIGHWAY 231,SPENCER COUNTY,37.98,-87.03,331111,C,Metals,"136,815.78","136,674.40",64.50,76.88,,,,,,,,,,"136,815.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1003403,110060497001,AK STEEL DEARBORN WORKS,DEARBORN,MI,48120,4001 MILLER RD,WAYNE COUNTY,42.30,-83.16,331111,"C,Q",Metals,"1,240,665.00","1,240,300.30",126.00,238.70,,,,,,,,,,"907,290.20",,,,,,,,,,,,"333,374.80",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1000274,110000392557,AK Steel Corporation - Middletown,MIDDLETOWN,OH,45043,1801 CRAWFORD STREET,Butler,39.50,-84.39,331111,"C,Q",Metals,"4,417,271.59","4,415,217.90",741.00,"1,312.69",,,,,,,,,,"3,103,758.47",,,,,,,,,,,,"1,313,513.12",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1005615,110043800553,AK Steel Corporation West Works,Ashland,KY,41101,170 Armco Road,BOYD COUNTY,38.50,-82.67,331111,C,Metals,"95,128.94","95,029.70",45.00,54.24,,,,,,,,,,"95,128.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1006088,110006219733,AKRON REGIONAL LANDFILL *,AKRON,OH,44313,1585 HARDY ROAD,SUMMIT COUNTY,41.15,-81.56,562212,HH,Waste,"2,535.25",,"2,535.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,535.25",,,,N,N,N,2017
1007343,110000547196,AKZO NOBEL SURFACE CHEMISTRY LLC,MORRIS,IL,60450,8005 NORTH TABLER RD.,GRUNDY COUNTY,41.41,-88.34,325613,C,Chemicals,"118,267.67","118,136.70",59.75,71.22,,,,,,,,,"11,134.80","118,267.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1005149,110000594642,AL CORN CLEAN FUEL,CLAREMONT,MN,55924,797 5th Street,DODGE COUNTY,44.05,-93.02,325193,"C,PP","Other,Suppliers of CO2","77,045.66","76,966.20",36.25,43.21,,,,,,,,,,"77,045.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1007917,110000589612,"ALABAMA RIVER CELLULOSE, LLC",PERDUE HILL,AL,36470,2373 LENA LANDEGGER HWY,MONROE COUNTY,31.58,-87.49,322110,"AA,C,TT","Pulp and Paper,Waste","270,939.48","166,544.60","97,501.25","6,893.63",,,,,,,,,"2,387,983.70","56,242.88",,,,,,,,,,,,,,,,,,,,,,,,,,,"119,059.60",,,,,,,,,"95,637.00",N,N,N,2017
1007272,110000359068,ALADDIN MILLS - ANTIOCH RD PLA NT,DALTON,GA,30720,2001 ANTIOCH ROAD,WHITFIELD COUNTY,34.73,-84.95,314110,C,Other,"48,073.97","48,024.10",22.75,27.12,,,,,,,,,,"48,073.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1006276,110037939737,ALBANY LANDFILL,ALBANY,NY,12205,525 RAPP RD,ALBANY COUNTY,42.70,-73.85,562212,HH,Waste,"47,674.50",,"47,674.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,674.50",,,,N,N,N,2017
1003402,110056955987,ALBEMARLE CORPORATION HOUSTON PLANT,PASADENA,TX,77503,2500 N. SOUTH ST.,HARRIS COUNTY,29.74,-95.17,325199,C,Chemicals,"45,153.72","45,105.10",21.50,27.12,,,,,,,,,,"45,153.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1004307,110000743508,ALBEMARLE CORPORATION-SOUTH PLANT,MAGNOLIA,AR,71753,2270 HWY 79 SOUTH OF MAGNOLIA,COLUMBIA COUNTY,33.18,-93.22,325188,C,Chemicals,"80,166.85","80,084.10",37.75,45.00,,,,,,,,,,"80,166.85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1001877,110000602045,ALCOA INC - WARRICK OPERATIONS,NEWBURGH,IN,47629,,WARRICK COUNTY,37.92,-87.33,331312,"C,D,F","Metals,Power Plants","3,467,216.61","3,425,242.50","9,693.00","16,752.37",,"15,528.75",,,,,,,,"211,642.20","3,229,184.36",,"26,390.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1003562,110040947820,ALCOA INTALCO WORKS,FERNDALE,WA,98248,4050 MOUNTAIN VIEW RD.,WHATCOM COUNTY,48.85,-122.71,331312,"C,F,TT","Metals,Waste","1,092,946.06","354,712.20","9,675.00",32.48,,"728,526.38",,,,,,,,"58,000.73",,,"1,025,297.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,647.75",N,N,N,2017
1000635,110000491156,ALCOA WENATCHEE LLC,MALAGA,WA,98828,6200 MALAGA HIGHWAY,CHELAN COUNTY,47.36,-120.13,331312,"C,F",Metals,0.00,0.00,,,,,,,,,,,,0.00,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1003201,110000606997,ALCOA WORLD ALUMINA ATLANTIC,POINT COMFORT,TX,77978,,CALHOUN COUNTY,28.65,-96.56,331311,"C,TT","Metals,Waste","17,378.59",661.10,"16,716.00",1.49,,,,,,,,,,663.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,715.25",N,N,N,2017
1003147,110034135264,ALCOA-MARYVILLE-BLOUNT COUNTY LANDFILL,Friendsville,TN,37737,240 Long Powers Road,BLOUNT COUNTY,35.74,-84.06,562212,HH,Waste,"75,342.50",,"75,342.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75,342.50",,,,N,N,N,2017
1006045,110058164187,ALERIS ROLLED PRODUCTS INC,LEWISPORT,KY,42351,1372 STATE ROAD 1957,HANCOCK COUNTY,37.95,-86.85,331314,C,Metals,"154,615.87","154,456.40",72.75,86.72,,,,,,,,,,"154,615.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1004335,110043796942,ALL PURPOSE LANDFILL,SANTA CLARA,CA,95050,5401 Lafayette Street,SANTA CLARA COUNTY,37.41,-121.97,562212,HH,Waste,"49,114.50",,"49,114.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,114.50",,,,N,N,N,2017
1005887,110037924486,ALLIANCE COMPRESSOR STATION,JUSTIN,TX,76247,12495 HWY 114,DENTON COUNTY,33.03,-97.35,211112,"C,W-PROC",Petroleum and Natural Gas Systems,"59,832.17","57,965.10","1,855.75",11.32,,,,,,,,,,"20,208.82",,,,,,,,,,,,,,,,,,,39623.35,,,,,,,,,,,,,,,,,,N,N,N,2017
1005862,110000345010,ALLEGANY BALLISTICS LABORATORY,KEYSER,WV,26726,210 STATE ROUTE 956,MINERAL COUNTY,39.56,-78.84,336415,C,Other,"23,652.10","23,626.30",11.50,14.30,,,,,,,,,,"23,652.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1007192,110007023023,ALLEN COUNTY PUBLIC WORKS,LA HARPE,KS,66751,1170 2800TH ST,ALLEN COUNTY,38.01,-95.29,562212,"C,HH",Waste,"63,782.42",154.00,"63,594.75",33.67,,,,,,,,,"2,915.20",193.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63,589.00",,,,N,N,N,2017
1007645,110001028290,ALLIANCE SANI LDFL,TAYLOR,PA,18517,398 KEYSER AVENUE,LACKAWANNA COUNTY,41.40,-75.74,562212,"C,HH",Waste,"40,051.69","1,373.80","38,677.00",0.89,,,,,,,,,,"1,375.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,676.25",,,,N,N,N,2017
1001970,110042063021,ALLIANT TECHSYSTEMS OPERATIONS LLC - LAKE CITY ARMY AMMUNITION PLANT,INDEPENDENCE,MO,64056,25201 East 78 Highway,JACKSON COUNTY,39.10,-94.28,332992,C,Other,"34,476.52","34,440.90",16.25,19.37,,,,,,,,,,"34,476.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
1006197,110001167745,ALLIED IMPERIAL LANDFILL,IMPERIAL,CA,92251,104 EAST ROBINSON ROAD,IMPERIAL COUNTY,32.85,-115.53,562212,HH,Waste,"19,362.25",,"19,362.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,362.25",,,,N,N,N,2017
1007496,110043997137,ALLISON GAS PLANT,Allison,TX,79003,16298 Co. Rd. EE,WHEELER COUNTY,35.62,-100.15,211111,"C,W-PROC",Petroleum and Natural Gas Systems,"36,851.79","36,180.30",654.50,16.99,,,,,,,,,,"30,243.74",,,,,,,,,,,,,,,,,,,6608.05,,,,,,,,,,,,,,,,,,N,N,N,2017
1000048,110000396946,"ALLISON TRANSMISSION, Inc.",INDIANAPOLIS,IN,46222,One Allison Way,MARION COUNTY,39.78,-86.24,336350,C,Other,"22,204.07","22,171.90",12.50,19.67,,,,,,,,,,"22,204.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,2017
